VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
427,85293,22756,60216336.9984
428,84367,22786,60216369.8688
429,84262,22837,60216401.3952
430,84002,22867,60216450.3936
431,83447,22897,60216481.088
432,84300,22927,60216513.3056
433,84970,22957,60216545.1776
434,84555,23008,60216577.792
435,84319,23038,60216624.9472
436,84294,23078,60216657.7024
437,83893,23108,60216689.6128
438,84221,23148,60216721.4464
439,84250,23188,60216768.9344
440,84176,23218,60216801.5104
441,83918,23248,60216835.0336
442,83782,23278,60216866.0736
443,84239,23328,60216897.5488
444,84108,23369,60216946.6752
445,84480,23399,60216979.6608
446,84370,23429,60217012.8512
447,84211,23479,60217042.4064
448,85345,23510,60217089.6896
449,86581,23540,60217122.9312
450,84782,23570,60217154.0608
451,84134,23600,60217185.9584
452,83849,23650,60217218.5344
453,84648,23680,60217267.5584
454,84959,23720,60217297.8432
455,84672,23750,60217330.1376
456,84275,23790,60217361.5104
457,83874,23830,60217409.2672
458,84952,23861,60217441.6
459,84123,23891,60217473.4592
460,84166,23921,60217505.28
461,83776,23971,60217537.3568
462,83748,24001,60217585.472
463,84301,24032,60217617.4976
464,84442,24072,60217650.1376
465,84394,24112,60217681.4848
466,271410,24152,60217729.7408
467,270702,24182,60217761.3952
468,271327,24212,60217792.704
469,272017,24242,60217825.024
470,271755,24292,60217857.8176
471,271618,24322,60217906.2272
472,271168,24352,60217937.152
473,271308,24393,60217970.2912
474,272663,24433,60218001.408
475,272509,24473,60218049.856
476,271557,24503,60218081.216
477,271158,24534,60218114.304
478,271335,24564,60218145.1648
479,271657,24614,60218178.0992
480,84447,24644,60218226.2784
481,84647,24674,60218259.0464
482,83492,24714,60218289.2928
483,84028,24754,60218322.0864
484,84695,24794,60218370.1376
485,84709,24824,60218401.792
486,84782,24854,60218433.5744
487,83727,24885,60218465.664
488,84196,24935,60218497.7664
489,85108,24965,60218545.7536
490,84343,24995,60218577.5872
491,84216,25035,60218610.4704
492,83708,25076,60218642.368
493,83948,25106,60218689.792
494,84330,25146,60218722.2912
495,83815,25176,60218754.9696
496,84344,25206,60218786.5088
497,83947,25256,60218817.0496
498,83998,25286,60218867.8144
499,84486,25316,60218896.576
500,84217,25346,60218928.9728
501,84061,25397,60218960.8448
502,84214,25427,60219008.9984
503,83971,25467,60219041.1904
504,83753,25497,60219073.7536
505,84187,25537,60219105.0112
506,84556,25578,60219152.3584
507,84663,25608,60219185.4592
508,85145,25638,60219216.9984
509,84849,25668,60219250.0608
510,84430,25718,60219280.9856
511,84798,25748,60219329.2288
512,84446,25788,60219361.8816
513,84080,25818,60219393.6128
514,84017,25868,60219425.9712
515,83570,25899,60219473.5616
516,83983,25929,60219505.6128
517,84188,25959,60219537.2416
518,90859,25989,60219569.3312
519,85722,26039,60219600.4736
520,84197,26070,60219650.3552
521,84275,26100,60219681.5744
522,83479,26130,60219713.3312
523,83254,26180,60219744.704
524,83420,26220,60219793.7408
525,83574,26250,60219825.1136
526,84407,26280,60219857.6768
527,150019,26310,60219890.24
528,271244,26360,60219923.7376
529,271490,26390,60219970.1376
530,271811,26421,60220002.0224
531,271163,26451,60220034.24
532,271530,26501,60220064.7168
533,272286,26541,60220113.2416
534,271621,26571,60220146.176
535,271432,26602,60220176.64
536,271310,26632,60220208.7936
537,271903,26682,60220241.3952
538,271628,26712,60220289.1008
539,271175,26742,60220321.1392
540,271004,26772,60220353.5616
541,221498,26822,60220385.216
542,83688,26852,60220433.3184
543,88386,26892,60220465.3312
544,84318,26923,60220497.0112
545,84181,26953,60220529.4464
546,83916,27003,60220561.6256
547,84345,27033,60220609.3952
548,84590,27063,60220640.768
549,84313,27094,60220673.7024
550,84254,27144,60220705.856
551,84019,27174,60220754.2144
552,83815,27214,60220785.408
553,85194,27244,60220817.8816
554,88020,27274,60220849.728
555,83903,27324,60220882.5984
556,83964,27354,60220929.2544
557,83814,27384,60220961.3056
558,84415,27414,60220994.176
559,107351,27465,60221026.304
560,113865,27495,60221073.2672
561,84085,27535,60221105.8944
562,83807,27565,60221139.1872
563,84062,27595,60221169.5872
564,84911,27646,60221201.2928
565,84603,27676,60221250.0352
566,84141,27706,60221280.7424
567,83760,27736,60221313.9584
568,83185,27786,60221345.3696
569,83492,27816,60221393.6256
570,83700,27856,60221424.8064
571,84109,27886,60221457.6256
572,84765,27916,60221488.9984
573,84879,27967,60221521.472
574,84248,27997,60221568.8576
575,84292,28027,60221601.6896
576,84431,28057,60221632.9856
577,84652,28107,60221665.8688
578,84954,28138,60221713.216
579,84859,28168,60221745.6384
580,84040,28208,60221778.0992
581,83831,28248,60221809.8432
582,83663,28288,60221856.7808
583,83617,28318,60221890.4448
584,84259,28348,60221921.8304
585,84605,28378,60221956.2368
586,84109,28428,60221985.3696
587,84054,28459,60222034.5344
588,83641,28489,60222065.2544
589,83915,28529,60222097.9328
590,83434,28569,60222133.0432
591,83598,28609,60222177.1008
592,83959,28640,60222209.9072
593,83620,28670,60222241.6896
594,83925,28700,60222273.9968
595,84184,28750,60222306.112
596,84437,28780,60222354.2784
597,83964,28810,60222385.5232
598,83979,28850,60222418.176
599,83775,28890,60222449.088
600,83446,28930,60222498.112
601,82995,28960,60222529.7536
602,83163,28991,60222561.9584
603,83846,29021,60222594.8288
604,83940,29071,60222626.624
605,83318,29101,60222673.2032
606,83179,29131,60222706.5088
607,83566,29162,60222737.8944
608,83265,29212,60222770.5344
609,83304,29242,60222817.6384
610,83903,29282,60222850.3552
611,84160,29312,60222881.8304
612,84236,29342,60222914.5216
613,83552,29392,60222945.792
614,83811,29422,60222993.7664
615,84084,29452,60223025.3696
616,84245,29483,60223058.688
617,84059,29533,60223090.24
618,84012,29573,60223138.2784
619,83747,29603,60223170.3168
620,83818,29633,60223201.28
621,83325,29664,60223234.6752
622,83294,29714,60223266.3296
623,83923,29744,60223314.4832
624,84059,29774,60223345.7536
625,83744,29804,60223378.2016
626,255608,29854,60223409.2416
627,272827,29884,60223458.0352
628,274565,29924,60223489.4848
629,271465,29954,60223522.816
630,271733,29984,60223554.4704
631,271121,30035,60223586.3808
632,271475,30065,60223634.5856
633,279713,30095,60223665.7152
634,271600,30125,60223698.3552
635,270985,30176,60223729.0752
636,271158,30206,60223778.3552
637,270749,30236,60223809.1008
638,271306,30276,60223842.2144
639,271546,30306,60223873.2416
640,104001,30356,60223905.9584
641,84569,30386,60223953.1008
642,84038,30416,60223985.8304
643,84132,30446,60224018.2144
644,115875,30496,60224049.152
645,84219,30527,60224097.728
646,84357,30557,60224129.7024
647,83894,30597,60224161.984
648,83494,30627,60224195.1104
649,84892,30678,60224226.1632
650,84548,30708,60224273.1008
651,84531,30738,60224306.5088
652,84295,30768,60224338.048
653,83471,30818,60224370.1376
654,84216,30848,60224418.0352
655,84297,30878,60224450.0608
656,83771,30918,60224481.8944
657,83884,30948,60224513.6512
658,84100,30998,60224545.792
659,83547,31029,60224593.1392
660,83629,31059,60224626.176
661,84118,31089,60224657.8688
662,84383,31139,60224689.8048
663,84595,31169,60224737.92
664,84434,31200,60224770.0608
665,83767,31230,60224802.4448
666,83656,31280,60224833.4592
667,83286,31320,60224882.304
668,83432,31350,60224913.6896
669,84037,31380,60224946.3424
670,83979,31410,60224977.9712
671,83993,31460,60225010.8928
672,83776,31490,60225058.432
673,84428,31520,60225089.8688
674,83923,31551,60225122.9952
675,83780,31601,60225153.3824
676,83383,31631,60225202.88
677,83676,31671,60225233.7408
678,83579,31702,60225266.432
679,84013,31732,60225297.7664
680,83975,31782,60225330.7904
681,84384,31812,60225377.536
682,84223,31842,60225410.6368
683,84470,31882,60225442.1248
684,83508,31922,60225474.6112
685,83361,31962,60225521.5232
686,83735,31992,60225555.5968
687,83632,32022,60225586.6112
688,83536,32053,60225618.6112
689,83646,32103,60225650.304
690,83582,32133,60225698.3552
691,83960,32163,60225730.7392
692,84028,32193,60225762.88
693,83661,32244,60225793.7536
694,83585,32274,60225842.56
695,83459,32314,60225874.5344
696,83512,32344,60225907.008
697,192720,32374,60225938.944
698,270942,32424,60225970.5088
699,270771,32454,60226018.368
700,270868,32484,60226050.7648
701,270983,32514,60226082.3168
702,270984,32565,60226114.7264
703,271002,32595,60226162.112
704,270879,32625,60226194.2144
705,270910,32665,60226225.9712
706,270746,32695,60226258.7904
707,270531,32746,60226290.688
708,270554,32776,60226338.7008
709,270836,32806,60226369.9072
710,270653,32836,60226402.8032
711,180968,32886,60226433.792
712,83583,32916,60226482.8032
713,83635,32956,60226514.432
714,83404,32986,60226546.368
715,83479,33016,60226578.9824
716,83690,33067,60226610.2528
717,83718,33097,60226658.5344
718,83561,33127,60226689.7408
719,83605,33157,60226722.6496
720,83631,33207,60226755.392
721,83433,33238,60226803.4176
722,83504,33268,60226835.968
723,83477,33308,60226866.6112
724,83624,33338,60226897.856
725,84245,33388,60226930.7392
726,84560,33418,60226977.664
727,83932,33448,60227010.8928
728,83371,33478,60227041.7792
729,83879,33528,60227075.1616
730,83901,33558,60227122.3424
731,83786,33589,60227154.3808
732,83547,33629,60227186.0736
733,83707,33659,60227219.0592
734,83566,33709,60227250.3296
735,83893,33739,60227299.0848
736,83729,33770,60227329.8176
737,83856,33800,60227362.4704
738,83556,33850,60227394.0608
739,83726,33880,60227442.5216
740,83814,33910,60227473.8432
741,83724,33950,60227506.6368
742,83438,33980,60227539.2
743,83987,34030,60227570.6624
744,83789,34060,60227618.7008
745,83745,34091,60227650.9184
746,83853,34121,60227683.1104
747,83829,34171,60227715.6992
748,83680,34201,60227762.7776
749,83647,34231,60227794.5216
750,83907,34262,60227826.5344
751,83683,34312,60227858.88
752,83837,34342,60227905.8944
753,83639,34382,60227938.9056
754,83620,34412,60227969.8944
755,83901,34442,60228002.7264
756,83700,34492,60228034.0224
757,83606,34522,60228083.0592
758,83651,34552,60228114.1248
759,217123,34582,60228146.5984
760,271533,34633,60228178.304
761,271039,34663,60228226.6112
762,271311,34703,60228258.2656
763,271113,34733,60228290.752
764,271126,34763,60228322.112
765,271064,34814,60228354.8288
766,270900,34844,60228403.7888
767,271072,34874,60228435.328
768,270752,34904,60228465.9328
769,270867,34954,60228499.5456
770,271030,34984,60228546.3424
771,270941,35014,60228578.9312
772,270967,35054,60228610.0608
773,155127,35084,60228643.6352
774,83806,35135,60228674.2912
775,83892,35165,60228722.7392
776,83730,35195,60228756.0448
777,83923,35235,60228788.3776
778,83732,35275,60228822.4128
779,83805,35306,60228866.9568
780,83789,35346,60228898.5856
781,83987,35376,60228931.2384
782,83892,35406,60228963.0592
783,83715,35456,60228995.008
784,83971,35486,60229042.6368
785,83738,35516,60229074.5216
786,83816,35546,60229106.8288
787,83748,35596,60229138.9696
788,83685,35627,60229187.3152
789,83553,35657,60229218.8544
790,83979,35697,60229251.2384
791,83729,35727,60229282.8672
792,84045,35777,60229315.4432
793,83756,35808,60229362.496
794,83833,35838,60229395.4176
795,83794,35868,60229426.7904
796,83721,35918,60229459.6224
797,83858,35948,60229507.1104
798,83786,35978,60229538.9184
799,83872,36018,60229571.328
800,83678,36048,60229603.1616
801,84018,36098,60229634.4704
802,83970,36128,60229682.9952
803,83754,36159,60229714.7904
804,83856,36189,60229750.5152
805,83889,36239,60229778.368
806,83814,36269,60229826.3936
807,83498,36299,60229859.1104
808,146319,36330,60229891.9424
809,271326,36370,60229923.2512
810,271387,36410,60229954.5216
811,270936,36450,60230002.8544
812,271146,36480,60230035.1744
813,271006,36510,60230066.1376
814,270845,36560,60230099.2384
815,270866,36590,60230147.6992
816,271153,36620,60230178.752
817,271005,36661,60230210.0608
818,270911,36691,60230243.6992
819,271063,36741,60230274.7392
820,270923,36771,60230323.584
821,270936,36801,60230354.24
822,224799,36832,60230387.5072
823,83970,36882,60230419.0208
824,83641,36912,60230468.3648
825,83736,36942,60230499.2128
826,83655,36972,60230531.0592
827,83675,37012,60230563.3152
828,83939,37052,60230594.88
829,83740,37092,60230642.9312
830,83595,37122,60230674.9312
831,83965,37152,60230707.5584
832,83735,37203,60230738.3936
833,83881,37233,60230787.9552
834,83882,37263,60230818.9952
835,83739,37293,60230851.7376
836,83482,37344,60230883.3024
837,83953,37374,60230931.7248
838,83684,37404,60230962.8672
839,83717,37444,60230995.5328
840,83566,37474,60231026.2144
841,83901,37524,60231058.9696
842,84084,37554,60231107.6864
843,83779,37584,60231138.5344
844,83724,37614,60231171.3024
845,83938,37664,60231202.752
846,83873,37695,60231251.5712
847,83779,37725,60231282.8416
848,83709,37765,60231315.3792
849,83792,37795,60231346.8672
850,83591,37846,60231379.0464
851,83726,37876,60231426.1888
852,83802,37906,60231459.2128
853,83661,37936,60231490.56
854,83618,37986,60231524.0576
855,83802,38016,60231570.2528
856,83721,38046,60231603.6224
857,83639,38086,60231635.2896
858,83845,38116,60231667.6096
859,83829,38166,60231699.0208
860,83839,38197,60231747.0592
861,83838,38227,60231778.3424
862,83617,38257,60231811.4048
863,83720,38307,60231842.752
864,83630,38337,60231891.0208
865,83465,38368,60231923.4688
866,83361,38408,60231955.4048
867,83697,38438,60231988.0448
868,83529,38488,60232019.8528
869,83771,38518,60232067.2256
870,83758,38548,60232099.5456
871,83744,38578,60232131.392
872,83932,38628,60232163.3024
873,83758,38658,60232210.624
874,83416,38688,60232243.8656
875,246789,38719,60232275.0848
876,271153,38759,60232307.8784
877,271574,38799,60232339.3152
878,271356,38839,60232387.2512
879,271489,38870,60232419.0464
880,270861,38900,60232450.9184
881,270847,38950,60232482.4448
882,270652,38980,60232531.3792
883,270721,39010,60232563.648
884,271018,39040,60232594.9824
885,271161,39080,60232627.3024
886,270994,39120,60232659.3792
887,271240,39160,60232707.3664
888,271404,39190,60232739.0336
889,117282,39221,60232771.3536
890,83723,39271,60232802.6496
891,83435,39301,60232851.4816
892,83589,39331,60232883.5072
893,83867,39361,60232915.5456
894,84047,39392,60232946.4448
895,84062,39442,60232979.2384
896,83723,39482,60233026.944
897,83652,39512,60233059.2384
898,83763,39542,60233091.1104
899,84086,39592,60233123.1616
900,83902,39622,60233171.008
901,84243,39652,60233204.672
902,83925,39682,60233235.5712
903,83597,39712,60233267.52
904,83699,39763,60233298.9312
905,84181,39793,60233347.1872
906,83610,39833,60233379.8912
907,83976,39863,60233411.4176
908,83999,39914,60233443.0848
909,83823,39944,60233491.584
910,83470,39974,60233523.4816
911,83557,40004,60233554.56
912,83290,40054,60233587.6736
913,83410,40084,60233635.9808
914,83594,40124,60233666.6112
915,83386,40154,60233700.2496
916,83461,40184,60233730.9824
917,83496,40235,60233763.8912
918,83789,40265,60233811.7248
919,83458,40295,60233842.7136
920,83484,40325,60233875.3536
921,83438,40375,60233908.0064
922,83703,40406,60233956.0064
923,83330,40436,60233987.584
