Photodiode,AsyncPulse,BonsaiTime
67,0,49973506.5472
74,0,49973507.6224
81,0,49973508.7104
63,0,49973509.76
66,0,49973510.8352
64,0,49973511.8848
74,0,49973512.96
77,0,49973514.0096
84,0,49973515.0848
85,0,49973516.1472
77,0,49973517.2736
75,0,49973518.3232
69,0,49973519.3856
73,0,49973520.4736
82,0,49973521.5104
68,0,49973522.5472
62,0,49973523.6224
58,0,49973524.672
82,0,49973525.8368
81,0,49973526.8224
79,0,49973527.8592
71,0,49973528.9472
74,0,49973529.9968
71,0,49973531.0464
71,0,49973532.1344
70,0,49973533.1968
68,0,49973534.272
77,0,49973535.3728
67,0,49973536.4224
70,0,49973537.472
77,0,49973538.5216
77,0,49973539.6224
73,0,49973540.6592
70,0,49973541.76
65,0,49973542.8736
62,0,49973543.8592
69,0,49973544.9088
79,0,49973545.9968
83,0,49973547.0464
64,0,49973548.1216
59,0,49973549.1968
70,0,49973550.272
71,0,49973551.3216
67,0,49973552.3712
68,0,49973553.472
78,0,49973554.5216
66,0,49973555.584
69,0,49973556.6336
65,0,49973557.7088
58,0,49973558.7584
67,0,49973559.8336
70,0,49973560.8832
68,0,49973561.9584
75,0,49973563.008
81,0,49973564.1088
79,0,49973565.1456
82,0,49973566.272
73,0,49973567.3216
82,0,49973568.3712
84,0,49973569.5232
66,0,49973570.5216
61,0,49973571.584
77,0,49973572.6336
67,0,49973573.6832
66,0,49973574.7584
69,0,49973575.8336
74,0,49973576.896
70,0,49973577.9456
64,0,49973579.008
70,0,49973580.0832
80,0,49973581.1456
82,0,49973582.208
60,0,49973583.3216
62,0,49973584.384
66,0,49973585.4336
82,0,49973586.5216
78,0,49973587.52
59,0,49973588.608
69,0,49973589.6576
67,0,49973590.7328
72,0,49973591.9616
74,0,49973592.8576
80,0,49973593.9968
69,0,49973595.0208
74,0,49973596.0576
81,0,49973597.1328
74,0,49973598.1824
71,0,49973599.3344
69,0,49973600.384
77,0,49973601.4336
67,0,49973602.4832
80,0,49973603.52
80,0,49973604.5824
67,0,49973605.6576
65,0,49973606.7072
68,0,49973607.7696
80,0,49973608.8448
70,0,49973609.92
68,0,49973610.9824
71,0,49973612.032
80,0,49973613.1072
73,0,49973614.1824
68,0,49973615.2832
68,0,49973616.3328
64,0,49973617.3952
71,0,49973618.4832
82,0,49973619.5328
72,0,49973620.5824
72,0,49973621.6576
73,0,49973622.7072
78,0,49973623.7824
68,0,49973624.8448
65,0,49973625.9072
78,0,49973627.072
64,0,49973628.1728
58,0,49973629.0816
67,0,49973630.1568
75,0,49973631.2832
67,0,49973632.3328
70,0,49973633.3952
80,0,49973634.432
80,0,49973635.4944
73,0,49973636.5568
65,0,49973637.6192
78,0,49973638.7072
72,0,49973639.7568
65,0,49973640.8064
65,0,49973641.8944
68,0,49973642.9568
76,0,49973644.032
76,0,49973645.0944
64,0,49973646.144
78,0,49973647.2192
80,0,49973648.2816
84,0,49973649.344
63,0,49973650.432
66,0,49973651.5328
76,0,49973652.5312
71,0,49973653.6064
61,0,49973654.656
72,0,49973655.744
72,0,49973656.8192
67,0,49973657.92
64,0,49973658.9952
76,0,49973659.9936
62,0,49973661.0688
63,0,49973662.1312
80,0,49973663.1936
77,0,49973664.2816
66,0,49973665.3312
66,0,49973666.4448
74,0,49973667.4816
79,0,49973668.5312
82,0,49973669.632
64,0,49973670.656
59,0,49973671.744
77,0,49973672.7936
68,0,49973673.856
66,0,49973674.9312
75,0,49973675.9936
65,0,49973677.0688
58,0,49973678.1184
82,0,49973679.1936
74,0,49973680.7936
68,0,49973681.344
78,0,49973682.3936
80,0,49973683.4944
72,0,49973684.5312
71,0,49973685.568
76,0,49973686.6432
71,0,49973687.7056
72,0,49973688.768
81,0,49973689.8304
75,0,49973690.8928
75,0,49973691.9808
70,0,49973693.0304
67,0,49973694.1184
66,0,49973695.1808
68,0,49973696.2944
71,0,49973697.344
69,0,49973698.3936
71,0,49973699.4944
66,0,49973700.5312
82,0,49973701.568
74,0,49973702.6432
58,0,49973703.6928
82,0,49973704.7808
78,0,49973705.8176
71,0,49973706.9056
73,0,49973707.9424
81,0,49973709.0304
72,0,49973710.0672
69,0,49973711.1424
73,0,49973712.192
80,0,49973713.2928
64,0,49973714.3936
72,0,49973715.4432
80,0,49973716.5056
83,0,49973717.5424
82,0,49973718.6432
80,0,49973719.7056
79,0,49973720.7552
68,0,49973721.8176
69,0,49973722.88
75,0,49973723.968
75,0,49973725.0176
67,0,49973726.08
74,0,49973727.1552
82,0,49973728.2944
82,0,49973729.2928
59,0,49973730.3424
69,0,49973731.4432
75,0,49973732.4928
77,0,49973733.6192
65,0,49973734.592
62,0,49973735.7056
73,0,49973736.7296
67,0,49973737.8176
69,0,49973738.88
77,0,49973739.9296
66,0,49973740.992
73,0,49973742.0416
75,0,49973743.1552
76,0,49973744.2048
78,0,49973745.2928
60,0,49973746.3552
65,0,49973747.4048
76,0,49973748.4928
80,0,49973749.5424
66,0,49973750.6048
62,0,49973751.6544
79,0,49973752.7296
69,0,49973753.7792
67,0,49973754.8544
75,0,49973755.9168
79,0,49973756.992
67,0,49973758.0672
81,0,49973759.104
83,0,49973760.6784
80,0,49973761.2288
70,0,49973762.304
75,0,49973763.4048
70,0,49973764.4544
78,0,49973765.5424
84,0,49973766.5792
82,0,49973767.6288
82,0,49973768.704
83,0,49973769.7664
83,0,49973770.8416
81,0,49973771.9168
69,0,49973772.9664
65,0,49973774.016
74,0,49973775.104
58,0,49973776.1536
62,0,49973777.2288
81,0,49973778.3552
75,0,49973779.4048
69,0,49973780.4544
78,0,49973781.5552
75,0,49973782.5408
70,0,49973783.6032
70,0,49973784.6784
74,0,49973785.7408
72,0,49973786.816
73,0,49973787.8656
70,0,49973788.9536
67,0,49973790.016
74,0,49973791.0912
70,0,49973792.128
60,0,49973793.2032
63,0,49973794.304
64,0,49973795.3536
71,0,49973796.4544
75,0,49973797.504
75,0,49973798.6816
64,0,49973799.6032
78,0,49973800.6528
84,0,49973801.728
81,0,49973802.7904
69,0,49973803.8656
81,0,49973804.9152
81,0,49973805.9904
65,0,49973807.0528
61,0,49973808.1664
80,0,49973809.3696
66,0,49973810.304
71,0,49973811.3536
70,0,49973812.4032
74,0,49973813.504
75,0,49973814.5536
76,0,49973815.616
66,0,49973816.6528
75,0,49973817.7152
83,0,49973818.7776
82,0,49973819.84
77,0,49973820.9152
72,0,49973821.9904
67,0,49973823.0528
70,0,49973824.2176
79,0,49973825.1904
60,0,49973826.24
75,0,49973827.3536
79,0,49973828.416
66,0,49973829.4528
70,0,49973830.5536
79,0,49973831.552
67,0,49973832.64
67,0,49973833.7024
74,0,49973834.7648
72,0,49973835.84
65,0,49973836.9024
65,0,49973837.952
82,0,49973839.0144
81,0,49973840.1152
69,0,49973841.1648
71,0,49973842.2144
71,0,49973843.3152
71,0,49973844.3648
69,0,49973845.4784
73,0,49973846.5536
81,0,49973847.5648
80,0,49973848.6144
83,0,49973849.728
74,0,49973850.7648
70,0,49973851.84
78,0,49973852.8896
74,0,49973853.9392
66,0,49973855.0272
67,0,49973856.0896
70,0,49973857.152
73,0,49973858.2144
71,0,49973859.456
62,0,49973860.3648
82,0,49973861.4144
77,0,49973862.5152
69,0,49973863.552
75,0,49973864.5888
73,0,49973865.664
78,0,49973866.7264
67,0,49973867.7888
81,0,49973868.8512
79,0,49973869.9264
82,0,49973871.0016
81,0,49973872.064
79,0,49973873.152
71,0,49973874.1888
66,0,49973875.264
68,0,49973876.3648
79,0,49973877.4144
77,0,49973878.4768
76,0,49973879.5648
79,0,49973880.6016
84,0,49973881.6384
75,0,49973882.7264
79,0,49973883.8016
82,0,49973884.8512
83,0,49973885.9136
73,0,49973886.976
59,0,49973888.0384
65,0,49973889.1008
81,0,49973890.176
82,0,49973891.2384
77,0,49973892.3136
66,0,49973893.4144
71,0,49973894.464
73,0,49973895.5136
77,0,49973896.5632
75,0,49973897.6384
79,0,49973898.7264
76,0,49973899.8144
64,0,49973900.8512
59,0,49973901.9008
79,0,49973902.9632
82,0,49973904.0256
76,0,49973905.088
59,0,49973906.1632
73,0,49973907.2512
73,0,49973908.3136
79,0,49973909.3632
82,0,49973910.4256
78,0,49973911.5264
66,0,49973912.576
67,0,49973913.6256
79,0,49973914.6752
66,0,49973915.7504
73,0,49973916.8
76,0,49973917.8624
74,0,49973918.9376
69,0,49973920
67,0,49973921.0624
71,0,49973922.1376
67,0,49973923.1872
67,0,49973924.3136
74,0,49973925.3632
74,0,49973926.528
71,0,49973927.5264
68,0,49973928.64
74,0,49973929.6128
79,0,49973930.6752
72,0,49973931.7248
68,0,49973932.8
76,0,49973933.8624
74,0,49973934.9248
60,0,49973936.5888
71,0,49973937.0624
79,0,49973938.112
71,0,49973939.1872
65,0,49973940.2752
75,0,49973941.376
75,0,49973942.4256
79,0,49973943.4624
71,0,49973944.5632
74,0,49973945.6256
59,0,49973946.6368
66,0,49973947.7248
66,0,49973948.7872
80,0,49973949.9008
81,0,49973950.9376
70,0,49973951.9872
64,0,49973953.0624
79,0,49973954.1248
75,0,49973955.1872
72,0,49973956.224
76,0,49973957.376
60,0,49973958.3744
62,0,49973959.5264
80,0,49973960.5248
70,0,49973961.5872
68,0,49973962.624
78,0,49973963.6992
81,0,49973964.7616
76,0,49973965.824
77,0,49973966.8992
67,0,49973967.9744
60,0,49973969.0752
81,0,49973970.1632
81,0,49973971.1488
71,0,49973972.2112
66,0,49973973.3248
66,0,49973974.3744
67,0,49973975.5392
75,0,49973976.512
78,0,49973977.7152
70,0,49973978.6368
64,0,49973979.7376
66,0,49973980.7616
80,0,49973981.8112
70,0,49973982.8864
68,0,49973983.936
71,0,49973984.9984
77,0,49973986.112
69,0,49973987.1488
68,0,49973988.224
73,0,49973989.3248
78,0,49973990.3872
62,0,49973991.4368
80,0,49973992.4864
80,0,49973993.5744
78,0,49973994.6112
66,0,49973995.6608
66,0,49973996.7488
71,0,49973997.7984
74,0,49973998.8736
74,0,49974000.0384
71,0,49974001.0112
67,0,49974002.0736
61,0,49974003.1488
61,0,49974004.1856
82,0,49974005.2608
83,0,49974006.3232
82,0,49974007.616
71,0,49974008.4864
79,0,49974009.5488
74,0,49974010.5728
69,0,49974011.6608
83,0,49974012.7104
83,0,49974013.7856
60,0,49974014.8352
62,0,49974015.9104
65,0,49974016.9728
82,0,49974018.048
72,0,49974019.1104
63,0,49974020.1856
82,0,49974021.248
79,0,49974022.3232
65,0,49974023.3856
64,0,49974024.4864
68,0,49974025.536
70,0,49974026.5856
77,0,49974027.6352
84,0,49974028.7104
71,0,49974029.76
72,0,49974030.848
75,0,49974031.8976
79,0,49974032.9728
68,0,49974034.0352
74,0,49974035.1104
78,0,49974036.16
66,0,49974037.2096
73,0,49974038.336
82,0,49974039.3856
57,0,49974040.4352
65,0,49974041.4976
72,0,49974042.5984
78,0,49974043.648
71,0,49974044.672
69,0,49974045.7472
78,0,49974046.8096
62,0,49974047.872
65,0,49974048.9472
62,0,49974050.0224
66,0,49974051.0848
61,0,49974052.1344
66,0,49974053.2096
77,0,49974054.336
80,0,49974055.3856
66,0,49974056.4352
66,0,49974057.6256
70,0,49974058.5856
64,0,49974059.648
59,0,49974060.672
65,0,49974061.7216
81,0,49974062.7968
71,0,49974063.872
63,0,49974064.9216
82,0,49974065.9968
83,0,49974067.0848
84,0,49974068.1216
57,0,49974069.2096
69,0,49974070.2592
79,0,49974071.3344
68,0,49974072.384
69,0,49974073.5104
78,0,49974074.5728
81,0,49974075.584
82,0,49974076.672
82,0,49974077.7216
82,0,49974078.7968
80,0,49974079.872
78,0,49974080.9216
71,0,49974081.984
82,0,49974083.0592
80,0,49974084.1088
66,0,49974085.1968
68,0,49974086.2464
78,0,49974087.3344
67,0,49974088.3968
69,0,49974089.4848
72,0,49974090.56
61,0,49974091.7632
58,0,49974092.6336
75,0,49974093.7472
66,0,49974094.7712
75,0,49974095.8208
78,0,49974096.896
76,0,49974097.9456
68,0,49974099.0592
67,0,49974100.0832
77,0,49974101.1712
71,0,49974102.2336
81,0,49974103.3344
72,0,49974104.3968
78,0,49974105.4464
82,0,49974106.5472
66,0,49974107.584
67,0,49974108.6208
74,0,49974109.7088
68,0,49974110.7456
66,0,49974111.8336
73,0,49974113.0368
64,0,49974113.9584
64,0,49974115.0336
66,0,49974116.096
81,0,49974117.1456
80,0,49974118.208
74,0,49974119.2704
73,0,49974120.3456
83,0,49974121.6128
81,0,49974122.496
61,0,49974123.5968
71,0,49974124.5952
75,0,49974125.6704
70,0,49974126.7456
68,0,49974127.808
61,0,49974128.8832
64,0,49974129.984
68,0,49974131.008
81,0,49974132.0704
68,0,49974133.1456
71,0,49974134.1952
77,0,49974135.2704
66,0,49974136.3456
71,0,49974137.4592
83,0,49974138.496
63,0,49974139.5456
75,0,49974140.5952
75,0,49974141.6448
66,0,49974142.72
66,0,49974143.7952
70,0,49974144.8576
76,0,49974145.9072
75,0,49974146.9952
71,0,49974148.0576
76,0,49974149.1328
77,0,49974150.1824
77,0,49974151.2576
69,0,49974152.3456
72,0,49974153.4336
64,0,49974154.496
67,0,49974155.5456
60,0,49974156.5952
68,0,49974157.6576
68,0,49974158.8224
65,0,49974159.9616
70,0,49974160.8448
80,0,49974161.92
69,0,49974162.9952
60,0,49974164.0448
72,0,49974165.1072
68,0,49974166.1824
71,0,49974167.232
74,0,49974168.3456
70,0,49974169.4336
72,0,49974170.4448
73,0,49974171.5072
76,0,49974172.5952
81,0,49974173.632
61,0,49974174.6816
66,0,49974175.7696
79,0,49974176.832
78,0,49974177.8816
78,0,49974178.9696
76,0,49974180.0192
77,0,49974181.0816
68,0,49974182.1568
68,0,49974183.2192
80,0,49974184.2816
82,0,49974185.3952
78,0,49974186.4576
67,0,49974187.4944
71,0,49974188.5952
77,0,49974189.6192
72,0,49974190.6816
77,0,49974191.7312
69,0,49974192.8576
70,0,49974193.8816
78,0,49974194.9568
81,0,49974195.9936
68,0,49974197.0688
68,0,49974198.1312
80,0,49974199.2064
66,0,49974200.2688
67,0,49974201.4208
67,0,49974202.4064
75,0,49974203.456
66,0,49974204.5568
66,0,49974205.6192
68,0,49974206.6688
71,0,49974207.7312
72,0,49974208.7936
72,0,49974209.8432
68,0,49974210.9312
72,0,49974211.9936
81,0,49974213.056
66,0,49974214.1184
77,0,49974215.1936
70,0,49974216.2432
64,0,49974217.3952
68,0,49974218.4064
76,0,49974219.456
70,0,49974220.5568
68,0,49974221.6192
68,0,49974222.6432
73,0,49974223.7184
76,0,49974224.832
65,0,49974225.8432
74,0,49974226.8928
80,0,49974227.9424
80,0,49974229.056
83,0,49974230.1056
76,0,49974231.168
70,0,49974232.2304
75,0,49974233.2928
81,0,49974234.4064
67,0,49974235.456
66,0,49974236.5184
69,0,49974237.6192
74,0,49974238.6304
63,0,49974239.7184
64,0,49974240.768
77,0,49974241.8176
80,0,49974242.88
83,0,49974243.968
64,0,49974245.0304
70,0,49974246.0672
79,0,49974247.1424
67,0,49974248.2176
70,0,49974249.2928
78,0,49974250.3552
78,0,49974251.4176
67,0,49974252.5184
74,0,49974253.568
66,0,49974254.6048
66,0,49974255.6672
64,0,49974256.7424
73,0,49974257.8176
78,0,49974258.9696
74,0,49974259.9424
68,0,49974261.0048
67,0,49974262.08
68,0,49974263.1424
79,0,49974264.2048
81,0,49974265.2672
80,0,49974266.3552
67,0,49974267.4176
65,0,49974268.4672
71,0,49974269.5808
66,0,49974270.6176
70,0,49974271.7824
79,0,49974272.7552
70,0,49974273.7792
65,0,49974274.944
61,0,49974275.9168
78,0,49974276.992
72,0,49974278.0416
70,0,49974279.104
67,0,49974280.1792
68,0,49974281.2416
68,0,49974282.3552
71,0,49974283.4176
76,0,49974284.4672
82,0,49974285.5296
60,0,49974286.6176
63,0,49974287.6416
67,0,49974288.704
76,0,49974289.8176
66,0,49974290.8288
67,0,49974291.904
75,0,49974292.9792
76,0,49974294.0416
76,0,49974295.0912
68,0,49974296.1664
77,0,49974297.216
83,0,49974298.2912
66,0,49974299.3664
66,0,49974300.4672
71,0,49974301.5296
73,0,49974302.5664
61,0,49974303.616
65,0,49974304.6784
64,0,49974305.7408
65,0,49974306.8544
66,0,49974307.8912
84,0,49974308.9664
74,0,49974310.016
61,0,49974311.0912
82,0,49974312.1536
84,0,49974313.216
73,0,49974314.2912
80,0,49974315.3664
71,0,49974316.4672
67,0,49974317.5296
79,0,49974318.5664
67,0,49974319.616
61,0,49974320.6656
71,0,49974321.728
77,0,49974322.8032
77,0,49974323.8656
64,0,49974324.9792
61,0,49974326.016
74,0,49974327.0784
70,0,49974328.1536
70,0,49974329.1904
66,0,49974330.2656
73,0,49974331.3664
73,0,49974332.4288
82,0,49974333.4784
83,0,49974334.5664
67,0,49974335.616
61,0,49974336.6784
78,0,49974337.728
66,0,49974338.8032
69,0,49974339.8528
81,0,49974340.9152
80,0,49974341.9904
77,0,49974343.0528
80,0,49974344.128
81,0,49974345.1776
82,0,49974346.2528
60,0,49974347.3024
62,0,49974348.4672
68,0,49974349.4784
80,0,49974350.528
76,0,49974351.616
64,0,49974352.6528
81,0,49974353.7024
75,0,49974354.7776
72,0,49974355.8272
60,0,49974356.9024
60,0,49974358.016
63,0,49974359.04
66,0,49974360.1152
70,0,49974361.1776
81,0,49974362.2528
67,0,49974363.3024
82,0,49974364.3648
81,0,49974365.4272
66,0,49974366.528
66,0,49974367.5776
75,0,49974368.6272
77,0,49974369.7024
58,0,49974370.7392
65,0,49974371.8016
73,0,49974372.8896
70,0,49974373.9392
70,0,49974375.0144
82,0,49974376.064
78,0,49974377.1264
74,0,49974378.2016
72,0,49974379.328
83,0,49974380.3776
81,0,49974381.44
82,0,49974382.4768
83,0,49974383.5904
80,0,49974384.6272
75,0,49974385.6896
66,0,49974386.7392
65,0,49974387.8144
80,0,49974388.8768
71,0,49974389.9392
70,0,49974391.0016
68,0,49974392.0768
75,0,49974393.2544
77,0,49974394.2144
73,0,49974395.2512
72,0,49974396.3776
67,0,49974397.44
80,0,49974398.4768
80,0,49974399.5264
78,0,49974400.9088
67,0,49974401.664
69,0,49974402.7136
76,0,49974403.7888
70,0,49974404.8512
71,0,49974405.9136
58,0,49974406.976
69,0,49974408.0512
72,0,49974409.1264
80,0,49974410.1888
83,0,49974411.2512
75,0,49974412.3136
65,0,49974413.44
81,0,49974414.4768
82,0,49974415.5264
82,0,49974416.6272
63,0,49974417.6256
78,0,49974418.7136
83,0,49974419.7504
64,0,49974420.8256
66,0,49974421.9136
81,0,49974422.9888
68,0,49974424.0384
67,0,49974425.1008
65,0,49974426.1504
81,0,49974427.2256
79,0,49974428.288
76,0,49974429.3888
76,0,49974430.4768
83,0,49974431.488
80,0,49974432.5888
73,0,49974433.6384
74,0,49974434.688
70,0,49974435.7632
66,0,49974436.8256
80,0,49974437.9008
64,0,49974438.9504
72,0,49974440.0512
73,0,49974441.1008
67,0,49974442.1632
83,0,49974443.2256
73,0,49974444.2752
61,0,49974445.4016
78,0,49974446.4384
86,0,49974447.488
82,0,49974448.5888
62,0,49974449.6384
79,0,49974450.6624
79,0,49974451.7376
68,0,49974452.8128
71,0,49974453.8624
75,0,49974454.9248
59,0,49974456.0128
70,0,49974457.088
76,0,49974458.2016
82,0,49974459.2128
78,0,49974460.3008
71,0,49974461.4016
79,0,49974462.4768
82,0,49974463.488
84,0,49974464.5376
69,0,49974465.6384
69,0,49974466.6624
74,0,49974467.7376
67,0,49974468.7872
66,0,49974469.8368
70,0,49974471.0528
66,0,49974472
63,0,49974473.0496
57,0,49974474.112
83,0,49974475.1744
77,0,49974476.3392
67,0,49974477.3248
79,0,49974478.3872
73,0,49974479.488
68,0,49974480.5376
80,0,49974481.5872
75,0,49974482.6368
61,0,49974483.6992
60,0,49974484.7616
66,0,49974485.8496
63,0,49974486.9248
64,0,49974487.9744
81,0,49974489.0624
75,0,49974490.112
65,0,49974491.1744
70,0,49974492.2368
82,0,49974493.312
71,0,49974494.4
63,0,49974495.5008
65,0,49974496.5504
83,0,49974497.6
82,0,49974498.6368
81,0,49974499.6992
63,0,49974500.7488
76,0,49974501.824
80,0,49974502.8736
65,0,49974504.0512
64,0,49974505.0112
73,0,49974506.0736
69,0,49974507.136
64,0,49974508.3392
66,0,49974509.248
72,0,49974510.4
69,0,49974511.4496
73,0,49974512.4992
76,0,49974513.6
79,0,49974514.6368
67,0,49974515.6736
71,0,49974516.7488
72,0,49974517.8112
72,0,49974518.8736
69,0,49974519.936
67,0,49974521.024
58,0,49974522.0736
80,0,49974523.1232
72,0,49974524.1984
68,0,49974525.2608
79,0,49974526.336
82,0,49974527.3984
84,0,49974528.4992
67,0,49974529.536
61,0,49974530.6368
62,0,49974531.6352
78,0,49974532.7232
67,0,49974533.7728
69,0,49974534.8224
69,0,49974535.9104
69,0,49974536.9856
77,0,49974538.0608
73,0,49974539.1232
81,0,49974540.1728
81,0,49974541.6832
73,0,49974542.3104
80,0,49974543.4496
76,0,49974544.64
69,0,49974545.5488
79,0,49974546.5984
82,0,49974547.648
63,0,49974548.6976
59,0,49974549.7728
62,0,49974551.1168
82,0,49974551.8848
83,0,49974552.96
76,0,49974554.0224
69,0,49974555.0976
74,0,49974556.1472
74,0,49974557.2096
65,0,49974558.4256
70,0,49974559.424
81,0,49974560.4608
82,0,49974561.4976
80,0,49974562.5984
82,0,49974563.648
78,0,49974564.6848
69,0,49974565.7472
70,0,49974566.8096
78,0,49974567.8848
69,0,49974568.9472
66,0,49974570.0096
80,0,49974571.0848
80,0,49974572.1728
80,0,49974573.2096
65,0,49974574.272
66,0,49974575.3472
73,0,49974576.4096
74,0,49974577.5104
70,0,49974578.5472
70,0,49974579.648
73,0,49974580.6464
61,0,49974581.7088
72,0,49974582.7712
73,0,49974583.8592
66,0,49974584.9088
66,0,49974585.9968
77,0,49974587.0592
80,0,49974588.1216
78,0,49974589.184
75,0,49974590.272
70,0,49974591.6416
66,0,49974592.4096
84,0,49974593.5104
81,0,49974594.56
74,0,49974595.6096
81,0,49974596.6464
81,0,49974597.7088
71,0,49974598.7584
79,0,49974599.8464
75,0,49974600.9088
64,0,49974601.9584
76,0,49974603.0464
84,0,49974604.096
79,0,49974605.184
66,0,49974606.2336
66,0,49974607.2832
64,0,49974608.4096
82,0,49974609.472
83,0,49974610.5088
85,0,49974611.6096
82,0,49974612.6464
82,0,49974613.6832
73,0,49974614.7712
73,0,49974615.8336
68,0,49974616.8832
73,0,49974618.0096
67,0,49974619.0208
59,0,49974620.224
67,0,49974621.1456
69,0,49974622.208
64,0,49974623.2832
65,0,49974624.3456
83,0,49974625.472
82,0,49974626.5088
83,0,49974627.5584
67,0,49974628.6592
67,0,49974629.6576
72,0,49974630.7712
78,0,49974631.7952
65,0,49974632.8704
61,0,49974633.9328
80,0,49974634.9824
68,0,49974636.0448
67,0,49974637.1072
61,0,49974638.1952
62,0,49974639.2704
59,0,49974640.3328
63,0,49974641.4848
61,0,49974642.5344
71,0,49974643.5584
81,0,49974644.608
78,0,49974645.6576
76,0,49974646.72
64,0,49974647.7824
68,0,49974648.8448
81,0,49974649.9968
70,0,49974650.9696
67,0,49974652.0448
72,0,49974653.0944
80,0,49974654.1952
70,0,49974655.232
62,0,49974656.2944
79,0,49974657.408
82,0,49974658.4576
83,0,49974659.5072
64,0,49974660.5568
60,0,49974661.6576
66,0,49974662.6944
67,0,49974663.744
62,0,49974664.8192
68,0,49974665.8944
69,0,49974666.9568
66,0,49974668.032
71,0,49974669.0688
67,0,49974670.2592
68,0,49974671.2192
78,0,49974672.2816
73,0,49974673.344
68,0,49974674.4064
64,0,49974675.5072
80,0,49974676.5696
81,0,49974677.6576
77,0,49974678.656
71,0,49974679.744
78,0,49974680.8192
74,0,49974681.856
66,0,49974682.9184
67,0,49974684.0064
